Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url
7510,Ben 10 Triple Pack,ben-10-triple-pack,Misc,E10,DS,D3 Publisher,D3 Publisher,,,,,0.26,0.12,0.12,,0.02,2011.0,,http://www.vgchartz.com/game/51941/ben-10-triple-pack/?region=All,1,,/games/boxart/full_ben-10-triple-pack_0AmericaFront.jpg
7511,Jurassic World Evolution,jurassic-world-evolution,Simulation,,XOne,Frontier Developments,Frontier Developments,,,,,0.26,0.15,0.09,,0.02,2018.0,20th Apr 18,http://www.vgchartz.com/game/221890/jurassic-world-evolution/?region=All,1,,/games/boxart/full_8202876AmericaFrontccc.jpg
7512,The Penguins of Madagascar,the-penguins-of-madagascar,Action,E,DS,THQ,THQ,,,,,0.26,0.12,0.11,,0.02,2010.0,,http://www.vgchartz.com/game/45718/the-penguins-of-madagascar/?region=All,1,,/games/boxart/full_the-penguins-of-madagascar_6AmericaFront.jpg
7513,Resident Evil: Deadly Silence,resident-evil-deadly-silence,Action,M,DS,Capcom,Capcom,,6.7,,,0.26,0.11,0.02,0.11,0.01,2006.0,,http://www.vgchartz.com/game/1889/resident-evil-deadly-silence/?region=All,1,7.0,/games/boxart/full_9475608AmericaFrontccc.jpg
7514,A.C.E.: Another Century's Episode,ace-another-centurys-episode,Simulation,,PS2,Banpresto,From Software,,,,,0.26,,,0.26,,2005.0,,http://www.vgchartz.com/game/2844/ace-another-centurys-episode/?region=All,1,,/games/boxart/full_9659346JapanFrontccc.jpg
7515,Kingdom Hearts II: Final Mix +,kingdom-hearts-ii-final-mix-,Role-Playing,,PS2,Square Enix,Square Enix,,,,,0.26,,,0.26,,2007.0,,http://www.vgchartz.com/game/3592/kingdom-hearts-ii-final-mix-/?region=All,1,,/games/boxart/full_6978806JapanFrontccc.jpg
7516,Frogger's Journey: The Forgotten Relic,froggers-journey-the-forgotten-relic,Action,E,GBA,Konami,Konami,,5.0,,,0.26,0.18,0.07,,0.0,2003.0,,http://www.vgchartz.com/game/15120/froggers-journey-the-forgotten-relic/?region=All,1,,/games/boxart/2246442ccc.jpg
7517,X-Men vs. Street Fighter,x-men-vs-street-fighter,Fighting,,SAT,Capcom,Capcom,,,,,0.26,,,0.26,,1997.0,,http://www.vgchartz.com/game/4753/x-men-vs-street-fighter/?region=All,1,,/games/boxart/full_5977437JapanFrontccc.jpg
7518,Dora the Explorer: Game Boy Advance Video Volume 1,dora-the-explorer-game-boy-advance-video-volume-1,Misc,,GBA,Majesco,Majesco Games,,,,,0.26,0.18,0.07,,0.0,2004.0,,http://www.vgchartz.com/game/26776/dora-the-explorer-game-boy-advance-video-volume-1/?region=All,1,,/games/boxart/7067086ccc.jpg
7519,"What Did I Do to Deserve This, My Lord!? 2","my lord 2""",Role-Playing,T,PSP,NIS America,Acquire,,,,,0.26,0.06,0.0,0.18,0.01,2010.0,,http://www.vgchartz.com/game/27957/what-did-i-do-to-deserve-this-my-lord-2/?region=All,1,8.2,/games/boxart/full_973978AmericaFrontccc.jpg
7520,Oddworld: Stranger's Wrath,oddworld-strangers-wrath,Action,T,XB,Electronic Arts,Oddworld Inhabitants,,,,,0.26,0.19,0.06,,0.01,2005.0,,http://www.vgchartz.com/game/1665/oddworld-strangers-wrath/?region=All,1,,/games/boxart/full_4486648AmericaFrontccc.jpg
7521,King of Fighters: Maximum Impact,king-of-fighters-maximum-impact,Fighting,T,PS2,SNK,SNK Playmore Corporation,,,,,0.26,0.13,0.1,,0.03,2004.0,,http://www.vgchartz.com/game/1126/king-of-fighters-maximum-impact/?region=All,1,,/games/boxart/full_1221385AmericaFrontccc.jpg
7522,Marvel Super Heroes vs. Street Fighter,marvel-super-heroes-vs-street-fighter,Fighting,T,PS,Capcom,Capcom,,,,,0.26,0.14,0.1,,0.02,1999.0,,http://www.vgchartz.com/game/15048/marvel-super-heroes-vs-street-fighter/?region=All,1,,/games/boxart/full_79504AmericaFrontccc.jpg
7523,Bratz Ponyz 2,bratz-ponyz-2,Adventure,E,DS,Game Factory,Neko Entertainment,,,,,0.26,0.24,0.0,,0.02,2008.0,,http://www.vgchartz.com/game/21925/bratz-ponyz-2/?region=All,1,,/games/boxart/5652489ccc.jpg
7524,J-League Pro Soccer Club wo Tsukurou!,j-league-pro-soccer-club-wo-tsukurou,Sports,,SAT,Sega,Sega,,,,,0.26,,,0.26,,1996.0,,http://www.vgchartz.com/game/3654/j-league-pro-soccer-club-wo-tsukurou/?region=All,1,,/games/boxart/full_6587460JapanFrontccc.jpg
7525,Rayman DS,rayman-ds,Platform,E,DS,Ubisoft,Ubisoft Montreal,,5.4,,,0.26,0.21,0.03,,0.02,2005.0,,http://www.vgchartz.com/game/1855/rayman-ds/?region=All,1,,/games/boxart/1443420ccc.jpg
7526,Rampage Knights,rampage-knights,Action,,PC,Unknown,Rake in Grass,,,,0.26,,,,,,2005.0,19th Feb 19,http://www.vgchartz.com/game/223643/rampage-knights/?region=All,1,,/games/boxart/full_5866912AmericaFrontccc.jpg
7527,We Cheer 2,we-cheer-2,Simulation,E10,Wii,Namco Bandai,"Machatin, Inc.",,,,,0.26,0.24,,,0.02,2009.0,,http://www.vgchartz.com/game/35295/we-cheer-2/?region=All,1,,/games/boxart/full_7976444AmericaFrontccc.jpg
7528,Dynasty Warriors Next,dynasty-warriors-next,Action,T,PSV,Tecmo Koei,Omega Force,,,,,0.26,0.05,0.07,0.11,0.03,2012.0,,http://www.vgchartz.com/game/51814/dynasty-warriors-next/?region=All,1,,/games/boxart/full_dynasty-warriors-next_739AmericaFront.jpg
7529,Drakan: The Ancients' Gates,drakan-the-ancients-gates,Adventure,M,PS2,Sony Computer Entertainment,Surreal Software,,,,,0.26,0.13,0.1,,0.03,2002.0,,http://www.vgchartz.com/game/582/drakan-the-ancients-gates/?region=All,1,,/games/boxart/full_338886AmericaFrontccc.jpg
7530,Tom Clancy's Splinter Cell: Double Agent,tom-clancys-splinter-cell-double-agent,Action,M,PS3,Ubisoft,Ubisoft Shanghai,,8.3,,,0.26,0.2,0.03,,0.03,2007.0,,http://www.vgchartz.com/game/6147/tom-clancys-splinter-cell-double-agent/?region=All,1,,/games/boxart/9551176ccc.jpg
7531,Battle Royale Trainer,battle-royale-trainer,Shooter,,PC,Trickjump Games Ltd,Trickjump Games Ltd,,,,0.26,,,,,,2018.0,17th Feb 19,http://www.vgchartz.com/game/223626/battle-royale-trainer/?region=All,1,,/games/boxart/full_1017158AmericaFrontccc.jpg
7532,Madden NFL 08,madden-nfl-08,Sports,E,DS,EA Sports,EA Tiburon,,,,,0.26,0.24,0.0,,0.02,2007.0,,http://www.vgchartz.com/game/7173/madden-nfl-08/?region=All,1,,/games/boxart/full_7376476AmericaFrontccc.jpg
7533,Final Quest II,final-quest-ii,Role-Playing,,PC,Back To Basics Gaming,RPG Video,,,,0.26,,,,,,2016.0,17th Feb 19,http://www.vgchartz.com/game/223625/final-quest-ii/?region=All,1,,/games/boxart/full_7875123AmericaFrontccc.jpg
7534,"SpongeBob SquarePants: Lights, Camera, Pants!",camera,Misc,E,XB,THQ,THQ Australia Studios Pty Ltd.,,,,,0.26,0.19,0.06,,0.01,2005.0,,http://www.vgchartz.com/game/5740/spongebob-squarepants-lights-camera-pants/?region=All,1,,/games/boxart/9882112ccc.jpg
7535,My Hero One's Justice,my-hero-ones-justice,Fighting,T,NS,Bandai Namco Entertainment,Byking,,,,,0.26,0.17,0.01,0.06,0.02,2018.0,12th Sep 18,http://www.vgchartz.com/game/221860/my-hero-ones-justice/?region=All,1,,/games/boxart/full_4349170AmericaFrontccc.jpg
7536,Jikkyou Powerful Pro Baseball 2018,jikkyou-powerful-pro-baseball-2018,Sports,,PS4,Konami,Konami,,,,,0.26,,,0.26,,2018.0,20th May 18,http://www.vgchartz.com/game/221950/jikkyou-powerful-pro-baseball-2018/?region=All,1,,/games/boxart/full_3892197JapanFrontccc.jpg
7537,Choro Q3,choro-q3,Racing,,PS,Takara,Takara,,,,,0.26,,,0.24,0.02,1998.0,,http://www.vgchartz.com/game/2996/choro-q3/?region=All,1,,/games/boxart/full_7391803JapanFrontccc.jpg
7538,Tokyo Jungle,tokyo-jungle,Action,T,PS3,Sony Computer Entertainment,PlayStation C.A.M.P.!,,,,,0.26,,,0.26,,2020.0,25th May 18,http://www.vgchartz.com/game/47076/tokyo-jungle/?region=All,1,,/games/boxart/full_8709652JapanFrontccc.jpg
7539,Greyfox RPG,greyfox-rpg,Role-Playing,,PC,EQ Games,Lesley Dodd,,,,0.26,,,,,,2015.0,17th Feb 19,http://www.vgchartz.com/game/223624/greyfox-rpg/?region=All,1,,/games/boxart/full_5957450AmericaFrontccc.jpg
7540,Lemony Snicket's A Series of Unfortunate Events,lemony-snickets-a-series-of-unfortunate-events,Platform,E,GC,Activision,Adrenium Games,,,,,0.26,0.2,0.05,,0.01,2004.0,,http://www.vgchartz.com/game/1177/lemony-snickets-a-series-of-unfortunate-events/?region=All,1,,/games/boxart/full_5253006AmericaFrontccc.jpg
7541,Legendary,legendary,Shooter,M,X360,Gamecock,Spark Unlimited,,4.0,,,0.26,0.08,0.15,,0.03,2008.0,,http://www.vgchartz.com/game/28744/legendary/?region=All,1,,/games/boxart/full_7866054AmericaFrontccc.jpg
7542,Sega Rally Revo,sega-rally-revo,Racing,E,PSP,Sega,BugBear,,,,,0.26,0.03,0.15,,0.07,2007.0,,http://www.vgchartz.com/game/7629/sega-rally-revo/?region=All,1,,/games/boxart/157398ccc.jpg
7543,Bionicle: Matoran Adventures,bionicle-matoran-adventures,Platform,E,GBA,Electronic Arts,Argonaut Games,,,,,0.26,0.18,0.07,,0.0,2002.0,,http://www.vgchartz.com/game/26307/bionicle-matoran-adventures/?region=All,1,,/games/boxart/500534ccc.jpg
7544,Armored Core: Master of Arena,armored-core-master-of-arena,Simulation,E,PS,Agetec,From Software,,7.2,,,0.26,0.07,0.05,0.13,0.02,2000.0,,http://www.vgchartz.com/game/2862/armored-core-master-of-arena/?region=All,1,,/games/boxart/6351588ccc.jpg
7545,Fire Emblem: Thracia 776,fire-emblem-thracia-776,Strategy,,SNES,Nintendo,Intelligent Systems,,,,,0.26,,,0.26,,1999.0,,http://www.vgchartz.com/game/3338/fire-emblem-thracia-776/?region=All,1,,/games/boxart/full_9103906JapanFrontccc.jpg
7546,The Four Kings Casino and Slots,the-four-kings-casino-and-slots,Simulation,T,PC,Digital Leisure Inc.,Digital Leisure Inc.,,,,0.26,,,,,,2015.0,17th Feb 19,http://www.vgchartz.com/game/223623/the-four-kings-casino-and-slots/?region=All,1,,/games/boxart/full_8947845AmericaFrontccc.jpg
7547,Desert Falcon,desert-falcon,Shooter,,2600,Atari,Atari,,,,,0.26,0.24,0.01,,0.0,1987.0,,http://www.vgchartz.com/game/20241/desert-falcon/?region=All,1,,/games/boxart/full_9203221AmericaFrontccc.jpg
7548,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,tengai-makyou-daishi-no-mokushiroku-the-apocalypse-iv,Role-Playing,,SAT,Hudson Soft,RED Company,,,,,0.26,,,0.26,,1997.0,,http://www.vgchartz.com/game/3283/tengai-makyou-daishi-no-mokushiroku-the-apocalypse-iv/?region=All,1,,/games/boxart/full_7928152JapanFrontccc.jpg
7549,A.C.E.: Another Century's Episode 3: The Final,ace-another-centurys-episode-3-the-final,Simulation,,PS2,Banpresto,From Software,,,,,0.26,,,0.26,,2007.0,,http://www.vgchartz.com/game/13004/ace-another-centurys-episode-3-the-final/?region=All,1,,/games/boxart/full_1989368JapanFrontccc.jpg
7550,ATV: Quad Power Racing,atv-quad-power-racing,Racing,E,GBA,Acclaim Entertainment,Tantalus Interactive,,5.5,,,0.26,0.18,0.07,,0.0,2002.0,,http://www.vgchartz.com/game/14992/atv-quad-power-racing/?region=All,1,,/games/boxart/4566133ccc.jpg
7551,PixARK,pixark,Sandbox,,PC,Snail Games USA,Snail Games USA,,,,0.26,,,,,,2018.0,02nd Aug 18,http://www.vgchartz.com/game/222421/pixark/?region=All,1,,/games/boxart/full_1280318AmericaFrontccc.jpg
7552,Peter Jackson's King Kong: The Official Game of the Movie,peter-jacksons-king-kong-the-official-game-of-the-movie,Action,T,X360,Ubisoft,Ubisoft Montpellier,,7.9,,,0.26,0.2,0.03,,0.02,2005.0,,http://www.vgchartz.com/game/5250/peter-jacksons-king-kong-the-official-game-of-the-movie/?region=All,1,,/games/boxart/4582505ccc.jpg
7553,Reload: Target Down,reload-target-down,Shooter,T,Wii,Mastiff,Mastiff,,,,,0.26,0.24,,,0.02,2010.0,,http://www.vgchartz.com/game/47959/reload-target-down/?region=All,1,,/games/boxart/full_reload-target-down_10AmericaFront.jpg
7554,Backyard NFL Football,backyard-nfl-football,Sports,E,GC,Infogrames,Humongous Entertainment,,,,,0.26,0.2,0.05,,0.01,2002.0,,http://www.vgchartz.com/game/146/backyard-nfl-football/?region=All,1,,/games/boxart/3391663ccc.jpg
7555,All-Star Baseball 2003,all-star-baseball-2003,Sports,E,XB,Acclaim Entertainment,Acclaim Entertainment,,,,,0.26,0.19,0.06,,0.01,2002.0,,http://www.vgchartz.com/game/61/all-star-baseball-2003/?region=All,1,,/games/boxart/5279563ccc.jpg
7556,MTX Mototrax,mtx-mototrax,Racing,E,PS2,Activision,Left Field Productions,,,,,0.26,0.13,0.1,,0.03,2004.0,,http://www.vgchartz.com/game/5395/mtx-mototrax/?region=All,1,,/games/boxart/full_5646038AmericaFrontccc.jpg
7557,Indiana Jones and the Staff of Kings,indiana-jones-and-the-staff-of-kings,Action,T,PSP,LucasArts,Amaze,,7.4,,,0.26,0.11,0.1,,0.05,2009.0,,http://www.vgchartz.com/game/30967/indiana-jones-and-the-staff-of-kings/?region=All,1,,/games/boxart/full_4918884AmericaFrontccc.jpg
7558,Polarium,polarium,Puzzle,E,DS,Nintendo,Mitchell,,7.6,,,0.26,0.13,0.01,0.11,0.01,2005.0,,http://www.vgchartz.com/game/1772/polarium/?region=All,1,,/games/boxart/4343552ccc.jpg
7559,DuckTales: Remastered,ducktales-remastered,Platform,E,PC,Capcom,WayForward,,,,0.26,,,,,,2013.0,17th Feb 19,http://www.vgchartz.com/game/73301/ducktales-remastered/?region=All,1,,/games/boxart/full_8736542AmericaFrontccc.jpg
7560,ReCore,recore,Action-Adventure,T,XOne,Microsoft Studios,Armature Studio,,,,,0.26,0.16,0.06,0.01,0.02,2016.0,01st Oct 18,http://www.vgchartz.com/game/85666/recore/?region=All,1,,/games/boxart/full_3578190AmericaFrontccc.jpg
7561,Nancy Drew: The Mystery of the Clue Bender Society,nancy-drew-the-mystery-of-the-clue-bender-society,Adventure,E10,DS,Majesco,Gorilla Games,,,,,0.26,0.24,0.0,,0.02,2008.0,,http://www.vgchartz.com/game/21601/nancy-drew-the-mystery-of-the-clue-bender-society/?region=All,1,,/games/boxart/full_3192621AmericaFrontccc.jpg
7562,Tomb Raider: Underworld (Others sales),tomb-raider-underworld-others-sales,Adventure,T,PS2,Eidos Interactive,Crystal Dynamics,,,,,0.26,,0.21,0.0,0.04,2009.0,,http://www.vgchartz.com/game/23922/tomb-raider-underworld-others-sales/?region=All,1,,/games/boxart/full_6210938AmericaFrontccc.jpg
7563,NHL Rock the Rink,nhl-rock-the-rink,Sports,E,PS,Electronic Arts,Electronic Arts,,,,,0.26,0.14,0.1,,0.02,2000.0,,http://www.vgchartz.com/game/29043/nhl-rock-the-rink/?region=All,1,,/games/boxart/full_9966485AmericaFrontccc.jpg
7564,NBA ShootOut 2004,nba-shootout-2004,Sports,E,PS2,Sony Computer Entertainment,989 Sports,,,,,0.26,0.13,0.1,,0.03,2003.0,,http://www.vgchartz.com/game/1540/nba-shootout-2004/?region=All,1,,/games/boxart/9022219ccc.jpg
7565,Zoo Resort 3D,zoo-resort-3d,Simulation,E,3DS,Ubisoft,AQ Interactive,,,,,0.26,0.11,0.1,0.03,0.02,2011.0,,http://www.vgchartz.com/game/47644/zoo-resort-3d/?region=All,1,,/games/boxart/full_zoo-resort-3d_904AmericaFront.jpg
7566,Super Robot Taisen R,super-robot-taisen-r,Strategy,,GBA,Banpresto,Banpresto,,,,,0.26,,,0.25,0.01,2002.0,,http://www.vgchartz.com/game/4478/super-robot-taisen-r/?region=All,1,,/games/boxart/full_3784080JapanFrontccc.jpg
7567,Castlevania: Harmony of Dissonance,castlevania-harmony-of-dissonance,Platform,T,GBA,Konami,Konami Computer Entertainment Tokyo,,8.6,,,0.26,0.16,0.06,0.04,0.0,2002.0,,http://www.vgchartz.com/game/2982/castlevania-harmony-of-dissonance/?region=All,1,,/games/boxart/full_5097553AmericaFrontccc.jpg
7568,Pirates of the Caribbean: Dead Man's Chest,pirates-of-the-caribbean-dead-mans-chest,Adventure,T,DS,Buena Vista,Griptonite Games,,,,,0.26,0.23,0.01,,0.02,2006.0,,http://www.vgchartz.com/game/6108/pirates-of-the-caribbean-dead-mans-chest/?region=All,1,,/games/boxart/full_3324895AmericaFrontccc.jpg
7569,Formula One 2001,formula-one-2001,Racing,E,PS2,Sony Computer Entertainment,Studio Liverpool,,7.0,,,0.26,0.13,0.1,,0.03,2001.0,,http://www.vgchartz.com/game/27658/formula-one-2001/?region=All,1,,/games/boxart/full_1461346AmericaFrontccc.jpg
7570,Doukyuusei if,doukyuusei-if,Role-Playing,,SAT,NEC,Elf,,,,,0.26,,,0.26,,1996.0,,http://www.vgchartz.com/game/3126/doukyuusei-if/?region=All,1,,/games/boxart/full_3376509JapanFrontccc.jpg
7571,Baldur's Gate: Dark Alliance II,baldurs-gate-dark-alliance-ii,Role-Playing,T,XB,Interplay,Black Isle Studios,,,,,0.26,0.19,0.06,,0.01,2004.0,,http://www.vgchartz.com/game/152/baldurs-gate-dark-alliance-ii/?region=All,1,,/games/boxart/8575230ccc.jpg
7572,Disney Sing It: Pop Hits,disney-sing-it-pop-hits,Misc,E,PS3,Disney Interactive Studios,Zoe Mode,,,,,0.26,0.17,0.06,,0.03,2009.0,,http://www.vgchartz.com/game/34274/disney-sing-it-pop-hits/?region=All,1,,/games/boxart/full_3182185AmericaFrontccc.jpg
7573,Madden NFL 2005,madden-nfl-2005,Sports,E,DS,EA Sports,Exient Entertainment,,,,,0.26,0.24,,,0.02,2004.0,,http://www.vgchartz.com/game/5307/madden-nfl-2005/?region=All,1,,/games/boxart/5497590ccc.jpg
7574,Pool Nation,pool-nation,Simulation,,PC,Cherry Pop Games,Cherry Pop Games,,,,0.26,,,,,,2013.0,17th Feb 19,http://www.vgchartz.com/game/223619/pool-nation/?region=All,1,,/games/boxart/full_2270866AmericaFrontccc.jpg
7575,Monsters vs. Aliens,monsters-vs-aliens,Platform,E10,Wii,Activision,Beenox,,,,,0.26,0.14,0.09,,0.03,2009.0,,http://www.vgchartz.com/game/31018/monsters-vs-aliens/?region=All,1,,/games/boxart/full_3997048AmericaFrontccc.jpg
7576,Shatter,shatter,Puzzle,E,PC,Sidhe Interactive,Sidhe Interactive,,8.6,,0.26,,,,,,2010.0,,http://www.vgchartz.com/game/44147/shatter/?region=All,1,,/games/boxart/full_shatter_14AmericaFront.jpg
7577,Game of Thrones,game-of-thrones,Role-Playing,M,X360,Atlus,Cyanide Studios,,,,,0.26,0.15,0.08,,0.02,2012.0,,http://www.vgchartz.com/game/68816/game-of-thrones/?region=All,1,,/games/boxart/default.jpg
7578,MVP Baseball 2004,mvp-baseball-2004,Sports,E,GC,EA Sports,EA Sports,,8.9,,,0.26,0.2,0.05,,0.01,2004.0,,http://www.vgchartz.com/game/5399/mvp-baseball-2004/?region=All,1,,/games/boxart/9680114ccc.jpg
7579,Secret Weapons Over Normandy,secret-weapons-over-normandy,Simulation,T,XB,LucasArts,Totally Games,,,,,0.25,0.19,0.05,,0.01,2003.0,,http://www.vgchartz.com/game/1997/secret-weapons-over-normandy/?region=All,1,,/games/boxart/5475543ccc.jpg
7580,Super Street Fighter II: Turbo Revival,super-street-fighter-ii-turbo-revival,Fighting,E,GBA,Capcom,Capcom,,,,,0.25,0.18,0.07,,0.0,2001.0,,http://www.vgchartz.com/game/28459/super-street-fighter-ii-turbo-revival/?region=All,1,,/games/boxart/full_1945378AmericaFrontccc.jpg
7581,Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,combination-pro-soccer-j-league-no-kantoku-ni-natte-sekai-wo-mezase,Sports,,PS,Axela,Axela,,,,,0.25,,,0.24,0.02,1998.0,,http://www.vgchartz.com/game/3011/combination-pro-soccer-j-league-no-kantoku-ni-natte-sekai-wo-mezase/?region=All,1,,/games/boxart/full_4465243JapanFrontccc.jpg
7582,F1 2015,f1-2015,Racing,,XOne,Codemasters,Codemasters Birmingham,,,,,0.25,0.09,0.15,,0.02,2015.0,23rd May 18,http://www.vgchartz.com/game/85281/f1-2015/?region=All,1,,/games/boxart/full_9678556AmericaFrontccc.jpg
7583,Kidou Senshi Gundam: Giren no Yabou,kidou-senshi-gundam-giren-no-yabou,Action,,SAT,Bandai,Bandai,,,,,0.25,,,0.25,0.0,1998.0,,http://www.vgchartz.com/game/3807/kidou-senshi-gundam-giren-no-yabou/?region=All,1,,/games/boxart/full_6406012JapanFrontccc.jpg
7584,Teen Titans,teen-titans,Action,E10,PS2,THQ,A2M,,6.6,,,0.25,0.12,0.1,,0.03,2006.0,,http://www.vgchartz.com/game/5804/teen-titans/?region=All,1,,/games/boxart/4602040ccc.jpg
7585,TOCA Race Driver 2: Ultimate Racing Simulator,toca-race-driver-2-ultimate-racing-simulator,Racing,,PSP,Codemasters,Sumo Digital,,,,,0.25,,0.25,,0.0,2005.0,,http://www.vgchartz.com/game/12272/toca-race-driver-2-ultimate-racing-simulator/?region=All,1,,/games/boxart/full_2802807PALFrontccc.jpg
7586,Spelling Challenges and more!,spelling-challenges-and-more,Misc,E,PSP,Crave Entertainment,Supersonic Software,,4.5,,,0.25,0.24,,,0.02,2007.0,,http://www.vgchartz.com/game/7046/spelling-challenges-and-more/?region=All,1,,/games/boxart/8409481ccc.jpg
7587,NASCAR 09,nascar-09,Racing,E,PS3,EA Sports,EA Tiburon,,,,,0.25,0.22,0.01,,0.02,2008.0,,http://www.vgchartz.com/game/20069/nascar-09/?region=All,1,,/games/boxart/7203779ccc.jpg
7588,The Incredible Adventures of Van Helsing II,the-incredible-adventures-of-van-helsing-ii,Action,,PC,Neocore Games,NeoCoreGames,,,,0.25,,,,,,2014.0,17th Feb 19,http://www.vgchartz.com/game/79880/the-incredible-adventures-of-van-helsing-ii/?region=All,1,,/games/boxart/full_4485867AmericaFrontccc.jpg
7589,Crusaders of Might and Magic,crusaders-of-might-and-magic,Role-Playing,T,PS,3DO,3DO,,6.0,,,0.25,0.14,0.1,,0.02,2000.0,,http://www.vgchartz.com/game/40820/crusaders-of-might-and-magic/?region=All,1,,/games/boxart/full_7908289AmericaFrontccc.jpg
7590,Elex,elex,Role-Playing,M,PC,THQ Nordic,Piranha Bytes,,,,0.25,,,,,,2017.0,30th Jun 18,http://www.vgchartz.com/game/179310/elex/?region=All,1,,/games/boxart/full_6752441PALFrontccc.jpg
7591,Star Wars The Clone Wars: Republic Heroes,star-wars-the-clone-wars-republic-heroes,Action,T,PS2,LucasArts,Krome Studios,,,,,0.25,0.17,0.01,,0.08,2009.0,,http://www.vgchartz.com/game/36610/star-wars-the-clone-wars-republic-heroes/?region=All,1,,/games/boxart/full_5849352AmericaFrontccc.jpg
7592,Bomberman Generation,bomberman-generation,Adventure,E,GC,Majesco,Game Arts,,8.4,,,0.25,0.15,0.04,0.06,0.01,2002.0,,http://www.vgchartz.com/game/237/bomberman-generation/?region=All,1,,/games/boxart/full_4016927AmericaFrontccc.jpg
7593,Need for Speed Rivals,need-for-speed-rivals,Racing,E10,PC,Electronic Arts,Ghost Games,,,,,0.25,0.04,0.19,,0.02,2013.0,04th Jan 18,http://www.vgchartz.com/game/72240/need-for-speed-rivals/?region=All,1,,/games/boxart/full_4881201AmericaFrontccc.jpeg
7594,Game & Wario,game-amp-wario,Party,E,WiiU,Nintendo,Intelligent Systems,,6.2,,,0.25,0.06,0.06,0.12,0.01,2013.0,15th Mar 18,http://www.vgchartz.com/game/70954/game-amp-wario/?region=All,1,,/games/boxart/full_182104AmericaFrontccc.jpg
7595,Final Fantasy Crystal Chronicles: Echoes of Time,final-fantasy-crystal-chronicles-echoes-of-time,Role-Playing,E10,Wii,Square Enix,Square Enix,,6.9,,,0.25,0.13,0.06,0.05,0.02,2009.0,,http://www.vgchartz.com/game/27308/final-fantasy-crystal-chronicles-echoes-of-time/?region=All,1,6.2,/games/boxart/full_5213143AmericaFrontccc.jpg
7596,Legend of Mysteria RPG,legend-of-mysteria-rpg,Role-Playing,,PC,EQ Games,Labyrinthine,,,,0.25,,,,,,2015.0,16th Feb 19,http://www.vgchartz.com/game/223612/legend-of-mysteria-rpg/?region=All,1,,/games/boxart/full_1919965AmericaFrontccc.jpg
